Nov 19 2020      1:34:25 pm     Elt: 000161 Seconds.  Real Time: 000161
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        5, 000
   1,        7, 000
   2,        2, 000
   3,       10, 000
   4,        9, 000
   5,        9, 000
   6,       21, 000
   7,       25, 000
   8,       22, 000
   9,       42, 000
  10,       47, 000
  11,       51, 000
  12,       44, 000
  13,       74, 000
  14,       78, 000
  15,       62, 000
  16,       64, 000
  17,       81, 000
  18,       63, 000
  19,       66, 000
  20,       67, 000
  21,       71, 000
  22,       46, 000
  23,       52, 000
  24,      145, 000
  25,      340, 000
  26,      366, 000
  27,      409, 000
  28,      378, 000
  29,      435, 000
  30,      398, 000
  31,      385, 000
  32,      385, 000
  33,      411, 000
  34,      491, 000
  35,      483, 000
  36,      470, 000
  37,      515, 000
  38,      560, 000
  39,      577, 000
  40,      592, 000
  41,      604, 000
  42,      653, 000
  43,      667, 000
  44,      729, 000
  45,      821, 000
  46,      819, 000
  47,      913, 000
  48,      937, 000
  49,     1046, 000
  50,     1037, 000
  51,     1233, 000
  52,     1173, 000
  53,     1355, 000
  54,     1452, 000
  55,     1508, 000
  56,     1608, 000
  57,     1759, 000
  58,     1882, 000
  59,     2039, 000
  60,     2086, 000
  61,     2214, 000
  62,     2260, 000
  63,     2414, 000
  64,     2583, 000
  65,     2692, 000
  66,     2757, 000
  67,     2811, 000
  68,     2951, 000
  69,     3003, 000
  70,     3111, 000
  71,     3102, 000
  72,     3154, 000
  73,     3223, 000
  74,     3114, 000
  75,     3288, 000
  76,     3219, 000
  77,     3265, 000
  78,     3274, 000
  79,     3246, 000
  80,     3183, 000
  81,     3217, 000
  82,     3268, 000
  83,     3228, 000
  84,     3252, 000
  85,     3197, 000
  86,     3126, 000
  87,     3164, 000
  88,     3182, 000
  89,     3174, 000
  90,     3259, 000
  91,     3255, 000
  92,     3265, 000
  93,     3339, 000
  94,     3409, 000
  95,     3403, 000
  96,     3521, 000
  97,     3534, 000
  98,     3734, 000
  99,     3656, 000
 100,     3824, 000
 101,     3933, 000
 102,     4064, 000
 103,     4270, 000
 104,     4601, 000
 105,     4625, 000
 106,     4790, 000
 107,     5031, 000
 108,     5232, 000
 109,     5363, 000
 110,     5541, 000
 111,     5802, 000
 112,     5981, 000
 113,     6266, 000
 114,     6381, 000
 115,     6694, 000
 116,     6802, 000
 117,     6895, 000
 118,     7098, 000
 119,     7333, 000
 120,     7402, 000
 121,     7551, 000
 122,     7519, 000
 123,     7814, 000
 124,     8045, 000
 125,     7801, 000
 126,     8061, 000
 127,     8023, 000
 128,     8060, 000
 129,     7983, 000
 130,     7992, 000
 131,     7762, 000
 132,     7779, 000
 133,     7725, 000
 134,     7424, 000
 135,     7321, 000
 136,     7303, 000
 137,     7267, 000
 138,     6913, 000
 139,     6678, 000
 140,     6432, 000
 141,     6312, 000
 142,     6017, 000
 143,     5646, 000
 144,     5426, 000
 145,     5051, 000
 146,     4849, 000
 147,     4574, 000
 148,     4154, 000
 149,     4080, 000
 150,     3617, 000
 151,     3398, 000
 152,     3063, 000
 153,     2887, 000
 154,     2650, 000
 155,     2366, 000
 156,     2137, 000
 157,     2021, 000
 158,     1844, 000
 159,     1587, 000
 160,     1428, 000
 161,     1335, 000
 162,     1195, 000
 163,     1055, 000
 164,      990, 000
 165,      905, 000
 166,      730, 000
 167,      668, 000
 168,      674, 000
 169,      606, 000
 170,      552, 000
 171,      523, 000
 172,      496, 000
 173,      505, 000
 174,      470, 000
 175,      450, 000
 176,      450, 000
 177,      444, 000
 178,      434, 000
 179,      447, 000
 180,      461, 000
 181,      448, 000
 182,      436, 000
 183,      459, 000
 184,      494, 000
 185,      560, 000
 186,      509, 000
 187,      515, 000
 188,      571, 000
 189,      581, 000
 190,      602, 000
 191,      615, 000
 192,      653, 000
 193,      669, 000
 194,      744, 000
 195,      795, 000
 196,      779, 000
 197,      837, 000
 198,      851, 000
 199,      878, 000
 200,      911, 000
 201,      934, 000
 202,     1042, 000
 203,     1174, 000
 204,     1135, 000
 205,     1206, 000
 206,     1282, 000
 207,     1347, 000
 208,     1374, 000
 209,     1538, 000
 210,     1537, 000
 211,     1736, 000
 212,     1786, 000
 213,     1934, 000
 214,     1967, 000
 215,     2108, 000
 216,     2231, 000
 217,     2402, 000
 218,     2547, 000
 219,     2778, 000
 220,     2819, 000
 221,     3140, 000
 222,     3203, 000
 223,     3380, 000
 224,     3779, 000
 225,     4074, 000
 226,     4345, 000
 227,     4581, 000
 228,     4940, 000
 229,     5414, 000
 230,     5729, 000
 231,     6084, 000
 232,     6592, 000
 233,     7135, 000
 234,     7688, 000
 235,     8025, 000
 236,     8586, 000
 237,     9280, 000
 238,     9753, 000
 239,    10650, 000
 240,    11530, 000
 241,    12084, 000
 242,    13074, 000
 243,    13950, 000
 244,    14802, 000
 245,    15950, 000
 246,    16626, 000
 247,    17758, 000
 248,    18773, 000
 249,    19847, 000
 250,    20725, 000
 251,    22267, 000
 252,    22998, 000
 253,    24433, 000
 254,    25697, 000
 255,    26827, 000
 256,    27701, 000
 257,    28799, 000
 258,    30318, 000
 259,    30913, 000
 260,    32143, 000
 261,    33128, 000
 262,    34116, 000
 263,    34805, 000
 264,    35831, 000
 265,    36583, 000
 266,    37538, 000
 267,    37631, 000
 268,    38457, 000
 269,    38261, 000
 270,    38816, 000
 271,    38905, 000
 272,    39347, 000
 273,    39517, 000
 274,    39550, 000
 275,    38966, 000
 276,    38490, 000
 277,    38568, 000
 278,    37722, 000
 279,    37594, 000
 280,    36821, 000
 281,    35992, 000
 282,    35522, 000
 283,    34335, 000
 284,    33307, 000
 285,    32454, 000
 286,    31284, 000
 287,    30355, 000
 288,    28802, 000
 289,    27751, 000
 290,    26500, 000
 291,    25264, 000
 292,    23915, 000
 293,    22917, 000
 294,    21617, 000
 295,    20513, 000
 296,    18986, 000
 297,    18164, 000
 298,    16948, 000
 299,    15885, 000
 300,    14887, 000
 301,    13311, 000
 302,    12491, 000
 303,    11623, 000
 304,    10621, 000
 305,     9781, 000
 306,     9006, 000
 307,     8357, 000
 308,     7620, 000
 309,     6923, 000
 310,     6320, 000
 311,     5739, 000
 312,     5251, 000
 313,     4737, 000
 314,     4350, 000
 315,     3858, 000
 316,     3493, 000
 317,     3075, 000
 318,     2779, 000
 319,     2593, 000
 320,     2330, 000
 321,     2041, 000
 322,     1891, 000
 323,     1766, 000
 324,     1475, 000
 325,     1468, 000
 326,     1253, 000
 327,     1191, 000
 328,     1085, 000
 329,      988, 000
 330,      903, 000
 331,      835, 000
 332,      801, 000
 333,      807, 000
 334,      744, 000
 335,      693, 000
 336,      708, 000
 337,      702, 000
 338,      620, 000
 339,      648, 000
 340,      586, 000
 341,      591, 000
 342,      597, 000
 343,      587, 000
 344,      588, 000
 345,      559, 000
 346,      575, 000
 347,      583, 000
 348,      602, 000
 349,      546, 000
 350,      594, 000
 351,      579, 000
 352,      597, 000
 353,      563, 000
 354,      556, 000
 355,      534, 000
 356,      593, 000
 357,      598, 000
 358,      574, 000
 359,      537, 000
 360,      556, 000
 361,      555, 000
 362,      582, 000
 363,      571, 000
 364,      563, 000
 365,      543, 000
 366,      623, 000
 367,      555, 000
 368,      550, 000
 369,      537, 000
 370,      539, 000
 371,      620, 000
 372,      561, 000
 373,      606, 000
 374,      531, 000
 375,      570, 000
 376,      583, 000
 377,      526, 000
 378,      550, 000
 379,      550, 000
 380,      544, 000
 381,      563, 000
 382,      521, 000
 383,      552, 000
 384,      505, 000
 385,      534, 000
 386,      533, 000
 387,      536, 000
 388,      574, 000
 389,      503, 000
 390,      531, 000
 391,      513, 000
 392,      552, 000
 393,      516, 000
 394,      498, 000
 395,      503, 000
 396,      552, 000
 397,      550, 000
 398,      509, 000
 399,      508, 000
 400,      522, 000
 401,      504, 000
 402,      488, 000
 403,      525, 000
 404,      507, 000
 405,      521, 000
 406,      447, 000
 407,      536, 000
 408,      466, 000
 409,      461, 000
 410,      473, 000
 411,      491, 000
 412,      492, 000
 413,      492, 000
 414,      461, 000
 415,      475, 000
 416,      445, 000
 417,      430, 000
 418,      461, 000
 419,      433, 000
 420,      420, 000
 421,      460, 000
 422,      452, 000
 423,      459, 000
 424,      438, 000
 425,      458, 000
 426,      456, 000
 427,      423, 000
 428,      388, 000
 429,      429, 000
 430,      409, 000
 431,      417, 000
 432,      421, 000
 433,      418, 000
 434,      422, 000
 435,      370, 000
 436,      362, 000
 437,      390, 000
 438,      394, 000
 439,      412, 000
 440,      384, 000
 441,      365, 000
 442,      369, 000
 443,      408, 000
 444,      404, 000
 445,      359, 000
 446,      412, 000
 447,      385, 000
 448,      377, 000
 449,      361, 000
 450,      367, 000
 451,      364, 000
 452,      360, 000
 453,      388, 000
 454,      387, 000
 455,      348, 000
 456,      340, 000
 457,      384, 000
 458,      380, 000
 459,      339, 000
 460,      398, 000
 461,      409, 000
 462,      336, 000
 463,      381, 000
 464,      380, 000
 465,      378, 000
 466,      375, 000
 467,      383, 000
 468,      351, 000
 469,      399, 000
 470,      333, 000
 471,      377, 000
 472,      338, 000
 473,      363, 000
 474,      353, 000
 475,      363, 000
 476,      357, 000
 477,      366, 000
 478,      356, 000
 479,      367, 000
 480,      355, 000
 481,      366, 000
 482,      376, 000
 483,      394, 000
 484,      352, 000
 485,      372, 000
 486,      371, 000
 487,      364, 000
 488,      334, 000
 489,      374, 000
 490,      381, 000
 491,      391, 000
 492,      365, 000
 493,      387, 000
 494,      362, 000
 495,      371, 000
 496,      391, 000
 497,      362, 000
 498,      377, 000
 499,      410, 000
 500,      343, 000
 501,      390, 000
 502,      379, 000
 503,      363, 000
 504,      411, 000
 505,      349, 000
 506,      374, 000
 507,      399, 000
 508,      369, 000
 509,      411, 000
 510,      432, 000
 511,      413, 000
 512,      410, 000
 513,      423, 000
 514,      427, 000
 515,      396, 000
 516,      403, 000
 517,      441, 000
 518,      433, 000
 519,      413, 000
 520,      485, 000
 521,      442, 000
 522,      458, 000
 523,      442, 000
 524,      425, 000
 525,      464, 000
 526,      474, 000
 527,      452, 000
 528,      452, 000
 529,      449, 000
 530,      448, 000
 531,      452, 000
 532,      466, 000
 533,      475, 000
 534,      468, 000
 535,      450, 000
 536,      449, 000
 537,      470, 000
 538,      503, 000
 539,      439, 000
 540,      459, 000
 541,      470, 000
 542,      511, 000
 543,      463, 000
 544,      468, 000
 545,      468, 000
 546,      445, 000
 547,      456, 000
 548,      462, 000
 549,      472, 000
 550,      471, 000
 551,      479, 000
 552,      474, 000
 553,      447, 000
 554,      439, 000
 555,      458, 000
 556,      428, 000
 557,      404, 000
 558,      418, 000
 559,      395, 000
 560,      412, 000
 561,      399, 000
 562,      376, 000
 563,      353, 000
 564,      336, 000
 565,      345, 000
 566,      355, 000
 567,      359, 000
 568,      349, 000
 569,      326, 000
 570,      335, 000
 571,      357, 000
 572,      322, 000
 573,      324, 000
 574,      306, 000
 575,      301, 000
 576,      284, 000
 577,      268, 000
 578,      259, 000
 579,      271, 000
 580,      230, 000
 581,      269, 000
 582,      234, 000
 583,      216, 000
 584,      220, 000
 585,      197, 000
 586,      205, 000
 587,      195, 000
 588,      175, 000
 589,      164, 000
 590,      163, 000
 591,      162, 000
 592,      165, 000
 593,      163, 000
 594,      145, 000
 595,      145, 000
 596,      119, 000
 597,      115, 000
 598,      131, 000
 599,      119, 000
 600,      120, 000
 601,      106, 000
 602,      107, 000
 603,       95, 000
 604,       97, 000
 605,       87, 000
 606,       78, 000
 607,       85, 000
 608,       74, 000
 609,       65, 000
 610,       74, 000
 611,       98, 000
 612,       67, 000
 613,       72, 000
 614,       63, 000
 615,       65, 000
 616,       60, 000
 617,       49, 000
 618,       43, 000
 619,       53, 000
 620,       54, 000
 621,       52, 000
 622,       42, 000
 623,       50, 000
 624,       59, 000
 625,       46, 000
 626,       54, 000
 627,       42, 000
 628,       36, 000
 629,       42, 000
 630,       38, 000
 631,       58, 000
 632,       40, 000
 633,       32, 000
 634,       36, 000
 635,       31, 000
 636,       39, 000
 637,       28, 000
 638,       41, 000
 639,       34, 000
 640,       35, 000
 641,       34, 000
 642,       35, 000
 643,       24, 000
 644,       26, 000
 645,       35, 000
 646,       36, 000
 647,       36, 000
 648,       35, 000
 649,       40, 000
 650,       35, 000
 651,       32, 000
 652,       24, 000
 653,       22, 000
 654,       32, 000
 655,       33, 000
 656,       26, 000
 657,       36, 000
 658,       28, 000
 659,       20, 000
 660,       36, 000
 661,       36, 000
 662,       36, 000
 663,       33, 000
 664,       26, 000
 665,       28, 000
 666,       37, 000
 667,       36, 000
 668,       18, 000
 669,       34, 000
 670,       36, 000
 671,       35, 000
 672,       24, 000
 673,       31, 000
 674,       35, 000
 675,       25, 000
 676,       29, 000
 677,       23, 000
 678,       27, 000
 679,       24, 000
 680,       28, 000
 681,       30, 000
 682,       27, 000
 683,       29, 000
 684,       33, 000
 685,       38, 000
 686,       30, 000
 687,       24, 000
 688,       29, 000
 689,       31, 000
 690,       30, 000
 691,       22, 000
 692,       34, 000
 693,       24, 000
 694,       34, 000
 695,       23, 000
 696,       35, 000
 697,       24, 000
 698,       27, 000
 699,       22, 000
 700,       29, 000
 701,       26, 000
 702,       24, 000
 703,       22, 000
 704,       14, 000
 705,       29, 000
 706,       22, 000
 707,       23, 000
 708,       22, 000
 709,       18, 000
 710,       27, 000
 711,       23, 000
 712,       25, 000
 713,       24, 000
 714,       23, 000
 715,       20, 000
 716,       29, 000
 717,       21, 000
 718,       27, 000
 719,       21, 000
 720,       29, 000
 721,       24, 000
 722,       20, 000
 723,       23, 000
 724,       32, 000
 725,       36, 000
 726,       25, 000
 727,       16, 000
 728,       27, 000
 729,       18, 000
 730,       14, 000
 731,       27, 000
 732,       14, 000
 733,       26, 000
 734,       19, 000
 735,       26, 000
 736,       23, 000
 737,       21, 000
 738,       21, 000
 739,       24, 000
 740,       21, 000
 741,       24, 000
 742,       19, 000
 743,       16, 000
 744,       26, 000
 745,       32, 000
 746,       20, 000
 747,       19, 000
 748,       18, 000
 749,       19, 000
 750,       24, 000
 751,       25, 000
 752,       14, 000
 753,       17, 000
 754,       25, 000
 755,       18, 000
 756,       22, 000
 757,       29, 000
 758,       17, 000
 759,       22, 000
 760,       24, 000
 761,       23, 000
 762,       15, 000
 763,       24, 000
 764,       22, 000
 765,       24, 000
 766,       13, 000
 767,       30, 000
 768,       14, 000
 769,       23, 000
 770,       14, 000
 771,       16, 000
 772,       13, 000
 773,       39, 000
 774,       13, 000
 775,       17, 000
 776,       18, 000
 777,       25, 000
 778,       23, 000
 779,       16, 000
 780,       22, 000
 781,       15, 000
 782,       17, 000
 783,       24, 000
 784,       19, 000
 785,       13, 000
 786,       17, 000
 787,       23, 000
 788,       16, 000
 789,       12, 000
 790,       16, 000
 791,       12, 000
 792,       18, 000
 793,       24, 000
